loan_id,age,occupation,employment_sector,monthly_income,wealth_index,loan_amount,tenure_months,interest_rate,missed_payments,repayment_ratio,outstanding_balance,default_flag
LN04467,72,civil_servant,public,57382.42,3,50000.0,11,14.3,0,0.0806,45970.78,1
LN04468,69,trader,private,50000.0,3,213269.26,10,17.0,4,0.93,14924.12,1
LN04469,62,trader,private,122489.94,3,50000.0,19,11.4,1,0.8218,8909.89,0
LN04470,45,artisan,self_employed,50000.0,1,582884.45,14,11.4,4,0.9554,25982.11,1
LN04471,68,civil_servant,public,76215.1,4,50000.0,12,16.3,0,0.9553,2233.45,0
LN04472,49,farmer,public,191925.83,1,189367.46,12,12.7,1,0.8053,36876.8,0
LN04473,31,trader,informal,50000.0,1,343339.04,17,5.6,4,0.7851,73768.3,1
LN04474,67,civil_servant,private,50000.0,1,670491.0,7,5.0,1,0.2977,470890.16,0
LN04475,41,civil_servant,public,86469.93,1,144771.52,6,19.4,3,0.7617,34494.93,1
LN04476,71,civil_servant,self_employed,50000.0,1,198020.83,10,5.1,2,0.8252,34609.29,0
LN04477,43,trader,public,186611.11,3,90618.3,6,11.3,0,0.7297,24497.72,0
LN04478,68,civil_servant,self_employed,50000.0,1,372423.04,11,15.5,0,0.8797,44805.37,0
LN04479,51,farmer,self_employed,50000.0,2,92602.41,12,5.0,1,0.7957,18922.82,0
LN04480,48,trader,informal,50000.0,1,352498.5,11,7.7,3,0.7899,74076.96,1
LN04481,39,civil_servant,informal,98561.52,3,333027.62,9,7.0,2,0.7731,75552.18,0
LN04482,66,trader,public,50000.0,1,815987.85,21,19.2,0,0.0362,786408.55,1
LN04483,28,civil_servant,self_employed,127734.56,1,229600.99,17,20.1,1,0.9043,21982.21,0
LN04484,48,civil_servant,public,57551.82,2,114083.85,11,9.1,1,0.753,28182.53,0
LN04485,43,trader,private,56807.58,4,118575.6,12,14.3,0,0.9597,4784.28,0
LN04486,52,civil_servant,private,50000.0,5,1276918.3,20,13.2,1,0.9557,56537.8,0
LN04487,37,civil_servant,public,50000.0,2,121583.47,8,10.9,6,0.8246,21324.02,1
LN04488,58,farmer,public,50000.0,4,364551.62,6,5.5,0,0.1674,303519.35,1
LN04489,44,teacher,public,50000.0,2,483700.84,13,21.2,0,0.1519,410235.89,1
LN04490,34,farmer,public,50000.0,4,763366.8,14,5.0,0,0.9192,61648.01,0
LN04491,34,civil_servant,public,156683.12,1,219971.82,14,12.8,0,0.0993,198125.05,1
LN04492,59,farmer,informal,175815.29,1,1416825.35,16,9.4,1,0.1581,1192857.98,1
LN04493,38,trader,private,140572.16,1,102526.53,7,16.0,3,0.7584,24773.15,1
LN04494,40,civil_servant,self_employed,77407.14,3,196200.25,6,15.4,1,0.8757,24380.97,0
LN04495,56,artisan,self_employed,88233.44,1,477940.47,8,8.1,3,0.7747,107668.51,1
LN04496,41,civil_servant,self_employed,71501.39,1,903460.96,15,8.8,1,0.8331,150769.69,0
LN04497,44,trader,public,50000.0,2,72529.03,6,5.8,0,0.7707,16631.4,0
LN04498,37,artisan,informal,50000.0,5,629831.3,6,12.8,0,0.8682,83012.38,0
LN04499,42,teacher,self_employed,134423.62,2,133573.72,12,14.8,0,0.8772,16404.98,0
LN04500,59,trader,self_employed,99304.61,3,225211.18,8,10.2,0,0.8977,23037.51,0
LN04501,51,trader,informal,50000.0,1,316599.91,6,11.0,0,0.1318,274862.02,1
LN04502,74,civil_servant,private,50000.0,4,1041347.93,12,19.6,1,0.7579,252102.88,0
LN04503,63,other,private,162679.24,1,1015400.31,9,15.7,0,0.7863,217014.44,0
LN04504,25,civil_servant,informal,50000.0,1,336239.67,22,17.4,0,0.7327,89893.61,0
LN04505,43,civil_servant,private,50139.67,2,368312.45,12,5.0,0,0.7693,84963.06,0
LN04506,39,civil_servant,self_employed,71879.12,1,1966037.16,15,14.2,6,0.9237,150015.68,1
LN04507,54,farmer,public,50000.0,3,457058.05,11,13.0,0,0.879,55302.86,0
LN04508,38,artisan,public,50000.0,3,428562.04,8,7.0,2,0.8155,79051.13,0
LN04509,73,trader,private,71993.53,1,260532.31,9,7.8,0,0.7094,75698.37,0
LN04510,39,other,public,112732.06,1,99473.18,18,11.1,0,0.8979,10155.15,0
LN04511,51,civil_servant,informal,82952.64,1,121163.89,16,6.6,0,0.2089,95855.46,1
LN04512,31,farmer,public,214729.89,1,365445.67,6,8.8,0,0.9254,27252.84,0
LN04513,70,civil_servant,self_employed,357212.83,4,217683.33,6,10.2,0,0.7214,60648.1,0
LN04514,70,trader,public,50000.0,2,372037.93,6,14.3,0,0.7998,74492.87,0
LN04515,64,civil_servant,informal,94205.63,1,645083.62,18,9.2,1,0.7981,130237.84,0
LN04516,42,other,public,50000.0,1,63877.88,6,10.2,0,0.3066,44294.59,0
LN04517,27,farmer,public,59418.09,3,64897.68,16,16.1,0,0.9533,3028.34,0
LN04518,60,teacher,public,50000.0,3,853859.67,14,5.0,0,0.7744,192619.43,0
LN04519,46,civil_servant,private,50000.0,4,164345.01,12,12.9,3,0.7842,35467.86,1
LN04520,74,civil_servant,informal,50000.0,1,644797.17,9,13.6,0,0.7265,176361.66,0
LN04521,59,trader,informal,81141.73,2,285502.65,19,13.7,1,0.097,257796.96,1
LN04522,51,trader,public,129660.13,1,358912.76,12,10.0,1,0.897,36968.63,0
LN04523,74,civil_servant,private,50000.0,3,461731.77,6,7.7,0,0.8764,57082.14,0
LN04524,65,teacher,public,50000.0,2,268942.23,6,18.1,0,0.8522,39760.93,0
LN04525,47,teacher,private,144337.05,3,93882.65,6,8.6,1,0.9697,2847.59,0
LN04526,25,farmer,private,50000.0,1,382794.5,19,7.5,3,0.7284,103978.48,1
LN04527,29,trader,public,71639.61,3,1429839.56,20,12.1,3,0.9873,18159.32,1
LN04528,47,trader,private,50000.0,1,350317.9,18,9.0,0,0.1107,311545.57,1
LN04529,53,trader,informal,65089.14,3,50000.0,11,16.2,0,0.8446,7769.16,0
LN04530,26,civil_servant,public,50000.0,1,112507.28,6,10.9,0,0.8226,19960.78,0
LN04531,31,teacher,public,50000.0,3,671152.47,6,16.7,0,0.942,38936.91,0
LN04532,60,artisan,public,50000.0,1,558722.47,6,13.8,5,0.8625,76836.9,1
LN04533,62,civil_servant,public,99086.64,3,81976.21,11,10.4,0,0.8498,12311.5,0
LN04534,26,trader,public,50000.0,3,466248.77,20,16.5,0,0.9745,11870.39,0
LN04535,50,farmer,private,154143.38,2,119773.2,20,9.4,0,0.7302,32314.51,0
LN04536,29,trader,public,50000.0,1,685774.16,9,10.7,3,0.8713,88254.91,1
LN04537,61,trader,self_employed,50000.0,1,160924.61,6,14.1,0,0.9674,5248.97,0
LN04538,66,artisan,informal,101328.25,1,285730.33,6,12.9,0,0.8848,32906.89,0
LN04539,68,teacher,informal,320851.37,2,285721.39,19,9.3,0,0.8524,42166.89,0
LN04540,54,civil_servant,self_employed,50000.0,1,490968.31,13,5.9,0,0.8313,82813.03,0
LN04541,56,artisan,public,150915.78,1,676298.72,9,11.9,0,0.703,200865.17,0
LN04542,71,farmer,public,143828.18,1,324258.83,9,9.1,4,0.9833,5403.71,1
LN04543,55,civil_servant,public,74944.16,1,114249.49,7,12.1,1,0.8537,16716.59,0
LN04544,47,civil_servant,informal,166321.7,1,351649.63,6,10.3,1,0.9499,17622.78,0
LN04545,62,artisan,informal,82631.87,3,1030086.47,24,9.1,0,0.3513,668188.63,0
LN04546,54,teacher,public,233195.34,1,1597209.99,22,10.9,0,0.9018,156866.86,0
LN04547,67,trader,public,50000.0,4,368999.78,7,11.7,2,0.1839,301125.42,1
LN04548,51,trader,private,125489.45,3,50000.0,6,14.8,0,0.9387,3066.97,0
LN04549,68,artisan,public,88081.9,2,50084.05,13,13.7,1,0.7418,12929.96,0
LN04550,27,trader,informal,372818.62,4,102840.68,11,20.4,1,0.0762,95003.53,1
LN04551,26,civil_servant,public,50000.0,2,400247.13,15,12.6,0,0.9167,33348.71,0
LN04552,29,civil_servant,public,50000.0,2,187564.23,17,9.3,0,0.955,8444.42,0
LN04553,52,trader,private,86420.55,1,650484.97,6,11.3,3,0.3223,440821.85,1
LN04554,60,farmer,public,53544.64,3,733266.05,19,14.3,4,0.7606,175511.61,1
LN04555,35,teacher,public,50000.0,1,581521.69,9,16.0,0,0.8891,64500.06,0
LN04556,32,trader,informal,50000.0,2,54166.64,15,17.4,0,0.9596,2188.65,0
LN04557,68,farmer,public,53617.58,1,286893.12,10,7.9,1,0.8705,37150.2,0
LN04558,62,trader,private,50000.0,2,499146.13,17,17.1,2,0.8697,65041.15,0
LN04559,57,trader,private,64652.99,2,110168.17,6,11.8,0,0.9174,9099.1,0
LN04560,49,civil_servant,public,86975.35,1,216068.13,16,8.3,4,0.8017,42847.23,1
LN04561,46,artisan,public,60137.61,1,119990.52,7,11.2,3,0.1703,99562.02,1
LN04562,26,artisan,public,50000.0,3,50000.0,12,16.8,0,0.768,11598.09,0
LN04563,34,artisan,public,50000.0,1,279708.81,19,13.8,0,0.9654,9690.08,0
LN04564,69,trader,public,154747.37,1,158018.39,7,7.2,0,0.7779,35100.14,0
LN04565,41,trader,self_employed,169355.65,1,204857.1,6,7.2,3,0.8735,25909.0,1
LN04566,60,civil_servant,self_employed,50000.0,4,50000.0,9,7.1,1,0.9743,1286.23,0
LN04567,60,other,informal,98268.79,3,136836.92,9,9.1,4,0.8124,25667.99,1
LN04568,40,civil_servant,private,50000.0,2,374739.75,6,12.3,1,0.8739,47273.11,0
LN04569,35,teacher,self_employed,88800.44,3,705425.65,12,7.5,1,0.8637,96138.42,0
LN04570,59,artisan,self_employed,50000.0,3,469609.72,12,10.3,0,0.7071,137540.42,0
LN04571,29,civil_servant,public,50000.0,3,385488.12,14,17.6,0,0.7248,106097.3,0
LN04572,49,trader,public,50000.0,3,123663.28,7,18.5,4,0.8607,17225.91,1
LN04573,69,civil_servant,private,50000.0,4,50000.0,6,18.2,0,0.8737,6312.57,0
LN04574,60,teacher,self_employed,50000.0,2,157358.14,11,5.0,6,0.9657,5398.86,1
LN04575,63,other,private,50000.0,1,70299.33,10,18.7,0,0.7752,15800.75,0
LN04576,29,trader,public,53167.86,1,397138.08,10,12.4,1,0.7289,107663.15,0
LN04577,34,other,informal,79191.46,1,1002470.29,7,12.3,1,0.1406,861561.71,1
LN04578,38,civil_servant,public,50000.0,2,558141.4,13,16.1,0,0.8996,56062.36,0
LN04579,39,trader,informal,50000.0,5,225787.36,6,14.8,0,0.7747,50878.47,0
LN04580,34,farmer,self_employed,50000.0,3,149076.01,11,5.0,4,0.3609,95277.05,1
LN04581,73,farmer,self_employed,50000.0,3,298100.72,10,9.6,0,0.7811,65243.03,0
LN04582,33,trader,self_employed,82868.4,3,103365.05,11,10.5,0,0.8988,10455.68,0
LN04583,60,teacher,public,89947.38,4,988915.35,19,6.7,1,0.7047,291998.63,0
LN04584,54,farmer,private,228198.36,3,1196080.8,6,16.0,2,0.8345,197910.52,0
LN04585,55,artisan,self_employed,117522.88,1,352780.55,6,17.8,2,0.9818,6434.69,0
LN04586,35,teacher,self_employed,50000.0,2,385495.63,8,12.0,0,0.8938,40925.95,0
LN04587,40,civil_servant,public,148337.61,2,695317.48,6,13.2,0,0.7487,174734.55,0
LN04588,55,civil_servant,public,50000.0,1,300982.95,6,12.0,0,0.9361,19225.06,0
LN04589,39,teacher,public,88194.41,1,72094.12,22,12.4,5,0.3728,45219.52,1
LN04590,59,trader,private,54992.17,1,561801.37,15,16.5,4,0.9135,48613.16,1
LN04591,26,civil_servant,private,50000.0,1,139624.74,16,5.0,1,0.9415,8165.15,0
LN04592,28,civil_servant,self_employed,189991.99,1,261469.59,10,13.9,0,0.9148,22285.7,0
LN04593,61,trader,self_employed,50000.0,4,411817.13,14,12.0,3,0.9954,1908.13,1
LN04594,55,trader,self_employed,50000.0,1,50000.0,9,9.1,0,0.8757,6215.2,0
LN04595,27,trader,public,74975.53,3,621702.64,16,10.0,0,0.8494,93607.34,0
LN04596,69,trader,private,187159.16,1,1396069.16,13,19.3,0,0.9775,31432.68,0
LN04597,25,civil_servant,public,82784.78,5,80790.56,11,6.7,1,0.8741,10174.45,0
LN04598,72,farmer,public,50000.0,3,437404.48,12,11.3,0,0.1665,364557.51,1
LN04599,61,teacher,public,50000.0,4,842602.25,20,18.5,0,0.7238,232761.5,0
LN04600,74,civil_servant,public,206731.34,2,55828.9,13,6.9,2,0.9995,27.99,0
LN04601,72,trader,public,50000.0,2,50000.0,6,10.2,1,0.7812,10938.2,0
LN04602,40,trader,private,50000.0,2,67942.03,14,12.2,0,0.7384,17773.27,0
LN04603,62,teacher,public,50000.0,2,714936.19,14,13.7,0,0.9685,22529.94,0
LN04604,35,teacher,public,50000.0,3,721567.26,11,11.7,1,0.2007,576739.3,1
LN04605,48,teacher,public,50684.15,1,1254675.0,11,8.4,0,0.7894,264281.58,0
LN04606,37,teacher,private,50000.0,1,155295.81,6,13.8,0,0.2581,115208.09,1
LN04607,49,civil_servant,private,185655.45,4,236956.09,12,11.6,6,0.7958,48387.05,1
LN04608,68,trader,public,297185.49,1,211722.12,6,14.5,1,0.748,53359.99,0
LN04609,46,civil_servant,public,54290.69,3,113340.33,10,15.7,0,0.9767,2639.91,0
LN04610,29,trader,informal,50000.0,1,951996.2,7,6.1,1,0.9622,35938.53,0
LN04611,41,trader,private,50000.0,2,599551.17,17,16.1,1,0.0278,582876.67,1
LN04612,64,artisan,self_employed,50000.0,1,466385.39,21,11.0,0,0.991,4190.17,0
LN04613,51,civil_servant,private,61981.83,2,245115.92,6,15.3,1,0.9543,11205.19,0
LN04614,53,teacher,self_employed,82469.63,3,184669.4,11,14.0,1,0.9298,12963.75,0
LN04615,46,trader,informal,50000.0,4,77356.63,10,19.4,0,0.887,8742.01,0
LN04616,39,trader,public,117670.01,1,216761.23,14,12.0,0,0.2198,169120.5,1
LN04617,54,artisan,self_employed,50000.0,1,1765426.59,12,10.4,0,0.7336,470364.11,0
LN04618,56,civil_servant,public,254471.1,3,104503.59,9,9.9,2,0.7497,26158.85,0
LN04619,69,trader,self_employed,65517.63,1,50000.0,12,7.9,2,0.8253,8732.69,0
LN04620,55,trader,public,162765.91,1,50000.0,10,15.2,2,0.7656,11719.0,0
LN04621,74,artisan,public,50000.0,2,153635.77,21,7.6,0,0.94,9222.59,0
LN04622,66,civil_servant,informal,100755.25,3,1597705.08,7,15.2,1,0.3207,1085305.06,0
LN04623,28,farmer,informal,50000.0,1,76324.57,13,11.1,1,0.9372,4796.49,0
LN04624,44,other,public,213881.28,1,50000.0,15,5.0,0,0.9957,216.81,0
LN04625,44,artisan,informal,50000.0,5,527525.4,14,18.0,5,0.7483,132794.87,1
LN04626,25,civil_servant,public,50000.0,4,74367.44,10,5.0,0,0.7621,17693.99,0
LN04627,34,teacher,private,50000.0,3,429484.53,20,11.7,0,0.3277,288745.33,0
LN04628,63,civil_servant,informal,110220.99,3,149884.69,6,12.9,2,0.9938,926.38,0
LN04629,42,farmer,public,50000.0,4,86740.52,6,5.0,1,0.939,5291.48,0
LN04630,32,trader,private,50000.0,2,430412.37,15,13.8,0,0.7569,104652.34,0
LN04631,39,civil_servant,self_employed,55572.85,3,90645.82,6,9.3,0,0.8218,16157.29,0
LN04632,38,trader,public,60011.42,2,152207.15,6,11.0,1,0.8588,21485.49,0
LN04633,33,artisan,private,57191.68,1,825448.6,9,17.4,0,0.9657,28277.34,0
LN04634,30,farmer,public,50000.0,3,650950.12,7,12.6,1,0.7681,150967.96,0
LN04635,63,trader,self_employed,89551.58,3,50000.0,15,10.6,2,0.322,33899.72,0
LN04636,66,trader,public,77824.74,1,50000.0,17,11.3,0,0.9529,2354.79,0
LN04637,49,artisan,public,164371.97,2,73077.25,12,19.1,1,0.7812,15991.57,0
LN04638,55,artisan,self_employed,141164.45,3,947817.15,18,13.6,0,0.3819,585878.44,0
LN04639,70,artisan,public,255411.68,1,506037.64,6,8.5,1,0.7445,129310.32,0
LN04640,67,trader,private,120278.36,3,118180.15,12,10.0,0,0.135,102224.71,1
LN04641,26,teacher,self_employed,50000.0,1,199454.39,20,7.2,0,0.3772,124225.11,0
LN04642,72,farmer,self_employed,50000.0,2,446673.07,17,10.2,0,0.9075,41309.3,0
LN04643,28,civil_servant,public,50000.0,5,427795.69,20,18.4,0,0.7101,124005.41,0
LN04644,26,trader,informal,227885.37,4,50000.0,8,11.3,1,0.0159,49205.96,1
LN04645,45,civil_servant,self_employed,50000.0,4,238154.02,17,6.7,0,0.8055,46331.96,0
LN04646,62,trader,public,182702.81,3,189279.04,9,13.7,0,0.8305,32087.24,0
LN04647,29,artisan,self_employed,162770.34,2,359157.5,15,10.4,6,0.7676,83478.95,1
LN04648,39,civil_servant,self_employed,52811.67,3,161290.04,19,14.2,0,0.752,39999.37,0
LN04649,38,trader,private,66931.25,1,236999.78,7,11.0,0,0.348,154525.56,0
LN04650,44,civil_servant,private,50000.0,2,871812.07,6,17.8,0,0.831,147354.21,0
LN04651,74,farmer,self_employed,50000.0,2,217654.61,23,8.4,2,0.8291,37193.02,0
LN04652,41,artisan,informal,142163.28,2,552578.84,14,7.3,0,0.7195,155011.61,0
LN04653,35,trader,private,67661.44,2,480960.52,11,15.8,0,0.917,39918.63,0
LN04654,31,artisan,self_employed,50000.0,2,50000.0,11,5.0,2,0.9894,531.79,0
LN04655,34,civil_servant,self_employed,50000.0,1,546069.77,6,11.3,0,0.2231,424218.08,1
LN04656,31,artisan,informal,50000.0,1,507661.68,13,15.2,3,0.9991,433.3,1
LN04657,53,artisan,informal,50000.0,2,415474.82,8,5.0,0,0.8101,78889.49,0
LN04658,46,civil_servant,public,147868.87,1,880569.83,12,12.3,0,0.8372,143394.98,0
LN04659,49,other,public,50000.0,4,732408.64,12,6.0,1,0.2111,577762.28,1
LN04660,66,civil_servant,private,50000.0,1,554236.18,6,5.0,0,0.7794,122272.29,0
LN04661,54,teacher,private,50000.0,3,585496.95,14,7.7,0,0.7613,139780.17,0
LN04662,32,civil_servant,private,56936.66,1,50000.0,13,11.3,0,0.7887,10566.87,0
LN04663,43,artisan,self_employed,56660.91,4,1341970.03,13,9.2,0,0.7748,302196.88,0
LN04664,40,civil_servant,informal,58800.6,3,233950.13,10,16.4,4,0.9895,2455.85,1
LN04665,66,civil_servant,private,50000.0,4,1478416.61,12,12.3,4,0.7548,362572.63,1
LN04666,40,trader,self_employed,50000.0,4,1879732.87,13,10.0,0,0.8882,210087.06,0
LN04667,31,other,public,244728.02,3,50000.0,13,6.8,0,0.7591,12044.15,0
LN04668,61,civil_servant,private,50000.0,1,50000.0,14,12.9,3,0.9149,4255.74,1
LN04669,46,teacher,public,64260.11,2,406527.55,13,20.2,1,0.8046,79448.96,0
LN04670,29,trader,private,50871.58,1,448169.16,23,9.2,1,0.8862,51002.43,0
LN04671,59,artisan,private,158803.33,4,698079.5,7,9.7,2,0.7067,204753.38,0
LN04672,35,civil_servant,self_employed,94965.74,4,762111.83,9,7.8,0,0.9882,9019.49,0
LN04673,68,teacher,private,50000.0,1,402170.68,22,16.7,0,0.7583,97196.61,0
LN04674,66,other,public,50000.0,3,125289.47,11,15.7,3,0.859,17662.98,1
LN04675,43,trader,public,50000.0,1,50000.0,17,10.2,0,0.965,1752.23,0
LN04676,52,trader,public,50000.0,3,78943.5,12,9.6,1,0.747,19976.44,0
LN04677,53,farmer,informal,177710.52,2,556670.44,10,8.2,3,0.9133,48262.52,1
LN04678,57,trader,informal,139261.7,2,896430.59,17,10.8,0,0.2328,687722.31,1
LN04679,28,trader,public,50000.0,4,256506.85,15,16.1,3,0.8884,28632.88,1
LN04680,41,trader,public,50000.0,1,121088.54,6,12.2,0,0.948,6292.33,0
LN04681,33,artisan,private,50000.0,3,50000.0,13,17.2,4,0.856,7200.34,1
LN04682,59,farmer,self_employed,50000.0,3,187392.89,6,9.1,0,0.2206,146061.22,1
LN04683,28,teacher,public,129312.88,1,608982.41,19,5.0,0,0.7467,154247.54,0
LN04684,50,teacher,public,50000.0,2,50000.0,22,22.4,1,0.7352,13239.55,0
LN04685,61,trader,private,50000.0,1,370575.12,23,12.9,4,0.9035,35756.94,1
LN04686,72,civil_servant,public,50000.0,2,50000.0,14,15.1,2,0.0682,46588.16,1
LN04687,39,civil_servant,public,62881.61,4,195848.65,9,8.8,1,0.7449,49969.21,0
LN04688,25,civil_servant,public,128468.06,1,127179.68,13,6.5,5,0.8501,19064.05,1
LN04689,61,civil_servant,self_employed,50000.0,1,72100.8,6,12.6,1,0.9596,2913.82,0
LN04690,25,teacher,private,50000.0,2,148758.74,26,5.0,3,0.2718,108332.29,1
LN04691,28,civil_servant,public,50000.0,1,269287.97,19,10.9,0,0.887,30418.09,0
LN04692,74,civil_servant,private,50000.0,1,50000.0,13,16.1,0,0.0196,49020.9,1
LN04693,68,trader,private,215816.51,2,78434.75,17,13.8,0,0.107,70044.57,1
LN04694,60,civil_servant,self_employed,50000.0,2,98429.66,9,13.0,4,0.8008,19606.18,1
LN04695,66,civil_servant,informal,50000.0,3,50000.0,6,19.0,0,0.8891,5544.03,0
LN04696,28,civil_servant,public,50000.0,2,107018.58,6,13.5,0,0.814,19909.9,0
LN04697,29,civil_servant,informal,105587.36,2,125473.86,12,5.0,0,0.9062,11773.69,0
LN04698,40,trader,self_employed,50000.0,2,140423.06,10,11.4,0,0.7623,33375.36,0
LN04699,26,artisan,self_employed,123727.8,1,50000.0,15,19.7,1,0.8265,8677.03,0
LN04700,69,farmer,public,60836.8,2,284743.5,12,10.8,0,0.7185,80145.58,0
LN04701,27,artisan,public,85042.2,3,320654.77,14,19.5,3,0.9514,15569.17,1
LN04702,52,teacher,public,114083.22,5,345024.92,16,16.1,3,0.7797,76010.1,1
LN04703,67,farmer,informal,87784.88,1,131236.21,6,10.4,1,0.2564,97588.38,1
LN04704,61,trader,private,162267.93,2,287873.81,17,7.7,0,0.8418,45552.54,0
LN04705,36,teacher,private,50000.0,2,256993.68,9,13.4,3,0.786,55005.77,1
LN04706,48,trader,private,200961.03,1,56084.12,15,17.1,0,0.7748,12629.33,0
LN04707,52,trader,public,117427.09,3,148900.7,18,5.7,0,0.3515,96565.6,0
LN04708,63,trader,public,50000.0,1,230111.9,18,12.5,0,0.8865,26122.65,0
LN04709,46,civil_servant,private,92504.88,4,174764.38,12,5.0,0,0.0598,164313.27,1
LN04710,39,artisan,private,116613.41,2,208198.3,13,10.6,1,0.9139,17922.5,0
LN04711,64,civil_servant,self_employed,56199.68,1,203685.62,17,5.4,0,0.9181,16672.18,0
LN04712,69,teacher,self_employed,52725.18,3,154697.98,6,14.2,2,0.0876,141146.79,1
LN04713,49,farmer,private,50000.0,1,502771.66,6,9.2,1,0.736,132720.59,0
LN04714,26,trader,self_employed,50000.0,3,350598.43,10,16.6,0,0.1833,286321.48,1
LN04715,50,civil_servant,public,86865.25,3,50000.0,6,9.8,0,0.8205,8973.51,0
LN04716,69,trader,self_employed,50000.0,2,165738.44,10,9.5,1,0.7381,43412.91,0
LN04717,74,trader,self_employed,228082.97,1,219285.04,10,5.5,0,0.3365,145504.83,0
LN04718,45,other,public,242606.32,2,1153401.09,12,13.6,0,0.8015,228904.6,0
LN04719,32,teacher,public,80236.73,2,272214.55,11,14.0,1,0.1509,231143.46,1
LN04720,53,artisan,public,96196.62,3,219661.05,18,15.8,0,0.9671,7226.07,0
LN04721,66,trader,public,50000.0,2,657441.49,15,14.6,0,0.2747,476828.19,1
LN04722,72,artisan,private,50000.0,2,254614.43,11,13.6,0,0.1463,217357.06,1
LN04723,27,artisan,public,189259.59,3,659560.1,10,14.4,1,0.7196,184945.22,0
LN04724,39,civil_servant,self_employed,50000.0,3,330027.82,11,14.8,0,0.8912,35900.02,0
LN04725,48,civil_servant,public,50000.0,3,207819.54,11,15.6,2,0.7915,43323.68,0
LN04726,29,civil_servant,public,208173.32,1,1308001.49,27,5.9,0,0.872,167404.42,0
LN04727,69,trader,public,164536.83,2,391569.12,6,10.2,0,0.7758,87796.75,0
LN04728,30,farmer,public,50000.0,2,382017.53,6,5.5,3,0.1311,331951.1,1
LN04729,58,teacher,informal,129212.95,3,50000.0,6,13.3,1,0.8795,6023.77,0
LN04730,70,trader,public,93835.28,3,50000.0,13,18.5,5,0.7908,10460.68,1
LN04731,59,farmer,public,127870.36,4,1547568.54,13,15.6,0,0.2196,1207659.38,1
LN04732,63,civil_servant,public,50000.0,1,187998.85,8,9.6,0,0.7723,42815.07,0
LN04733,38,civil_servant,public,62981.35,3,50000.0,17,14.0,1,0.9345,3276.96,0
LN04734,66,farmer,private,113819.36,4,69892.07,14,13.4,3,0.8419,11050.04,1
LN04735,45,farmer,self_employed,50000.0,1,50000.0,17,12.9,2,0.8896,5519.52,0
LN04736,28,teacher,public,68883.52,1,868072.83,19,6.8,1,0.8447,134808.38,0
LN04737,43,civil_servant,private,69941.14,1,194230.43,6,17.3,2,0.3316,129825.67,0
LN04738,42,other,private,125946.06,2,50000.0,16,7.3,0,0.7432,12839.28,0
LN04739,51,artisan,self_employed,50000.0,2,105187.75,6,10.5,1,0.9518,5073.63,0
LN04740,38,teacher,private,231252.3,1,156800.0,13,15.8,1,0.0101,155212.1,1
LN04741,48,civil_servant,public,50000.0,2,433829.43,11,10.5,0,0.8661,58094.57,0
LN04742,46,trader,self_employed,50000.0,3,356355.08,11,12.3,0,0.7505,88899.9,0
